id,scrape_id,last_scraped,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
21947757,2.02503E+13,3/15/25,160208078,Danielle,11/26/17,within an hour,100%,100%,f,,1,1,t,t,District 3,36.26977,-86.77827,Entire home,10,3,4,6,$307.00 ,1/1/18,10/13/24,4.81,4.91,4.88,4.95,4.95,4.84,4.84,t,1,1,0,0,1.33
21963341,2.02503E+13,3/15/25,160341142,Michael,11/27/17,within a few hours,83%,N/A,f,Antioch,1,3,t,t,District 31,36.01923,-86.65294,Private room in home,6,1,1,1,$55.00 ,4/5/19,2/21/22,4.71,4.86,5,4.71,5,4.57,4.57,f,1,0,1,0,0.1
21966606,2.02503E+13,3/15/25,43800255,John,9/9/15,within an hour,100%,100%,t,McKissack Park,38,50,t,t,District 21,36.15817,-86.81556,Entire home,10,,3,,,4/8/18,12/9/24,4.83,4.84,4.88,4.97,4.95,4.64,4.74,t,28,28,0,0,1.29
21982904,2.02503E+13,3/15/25,206006183,Drew,7/29/18,within an hour,100%,100%,t,Bordeaux Area,28,35,t,t,District 17,36.14444,-86.78416,Entire home,12,4,4,16,$285.00 ,12/29/17,2/16/25,4.91,4.9,4.91,4.97,4.97,4.92,4.84,t,26,26,0,0,2.07
21982932,2.02503E+13,3/15/25,206006183,Drew,7/29/18,within an hour,100%,100%,t,Bordeaux Area,28,35,t,t,District 17,36.14472,-86.78551,Entire home,12,4,4,16,$288.00 ,1/1/18,2/20/25,4.91,4.92,4.83,4.97,4.95,4.9,4.82,t,26,26,0,0,1.72
22000958,2.02503E+13,3/16/25,104850762,DC Capital,11/22/16,within an hour,100%,100%,f,East Nashville,21,31,t,t,District 21,36.16127,-86.81866,Entire home,15,2.5,3,11,$301.00 ,4/22/18,3/2/25,4.68,4.59,4.62,4.88,4.88,4.36,4.5,t,20,20,0,0,1.7
22029154,2.02503E+13,3/16/25,160829551,Bowies,12/1/17,within an hour,100%,100%,f,,1,2,t,t,District 5,36.17354,-86.77907,Entire rental unit,2,1,1,1,$124.00 ,12/11/17,12/31/24,4.71,4.82,4.74,4.87,4.81,4.76,4.7,f,1,1,0,0,1.8
22102094,2.02503E+13,3/15/25,22296,Diana,6/19/09,within an hour,100%,75%,f,,18,25,t,t,District 12,36.16105,-86.59005,Private room in home,2,1,1,1,$39.00 ,,,,,,,,,,f,8,0,7,1,
22125239,2.02503E+13,3/15/25,61721089,Rick & Tiffany,3/5/16,within an hour,100%,99%,t,,3,3,t,t,District 6,36.17235,-86.75587,Entire home,4,1,1,2,$146.00 ,3/28/18,3/9/25,4.98,4.99,4.98,4.97,4.98,4.94,4.93,f,1,1,0,0,5.8
22142890,2.02503E+13,3/15/25,101426897,Host Extraordinaires,10/26/16,within an hour,100%,100%,t,North Nashville,216,431,t,t,District 12,36.16396,-86.59144,Entire home,12,3.5,4,10,$317.00 ,12/26/17,2/28/25,4.67,4.75,4.4,4.91,4.83,4.85,4.67,f,189,189,0,0,2.76
22143838,2.02503E+13,3/15/25,161721724,Elizabeth,12/7/17,N/A,N/A,N/A,f,,1,1,t,t,District 33,36.08225,-86.60071,Private room in home,1,1,1,1,$41.00 ,12/28/17,10/31/22,4.87,4.97,4.94,4.97,4.96,4.77,4.92,f,1,0,1,0,2.33
22176012,2.02503E+13,3/15/25,3269853,Svetlana,8/15/12,within an hour,100%,100%,t,,3,7,t,t,District 18,36.13238,-86.79721,Entire rental unit,2,1,1,1,$143.00 ,12/17/17,11/1/24,4.84,4.93,4.88,4.97,4.97,4.9,4.83,t,3,3,0,0,2.95
22180345,2.02503E+13,3/15/25,347332619,Guillermina,5/23/20,N/A,N/A,N/A,f,,4,4,t,t,District 2,36.22056,-86.81078,Private room in home,1,1,1,1,$32.00 ,12/24/17,11/15/23,4.67,4.78,4.56,4.93,4.93,4.42,4.84,f,4,0,4,0,0.63
22180388,2.02503E+13,3/15/25,347332619,Guillermina,5/23/20,N/A,N/A,N/A,f,,4,4,t,t,District 2,36.22149,-86.8093,Private room in home,1,1,1,1,$33.00 ,3/4/18,1/15/25,4.57,4.83,4.67,4.76,4.91,4.41,4.78,f,4,0,4,0,0.54
22193580,2.02503E+13,3/15/25,8973736,Beta & Emily,9/21/13,within a day,70%,92%,f,,4,6,t,t,District 6,36.17575,-86.74898,Entire home,6,,2,,,2/19/18,2/25/25,4.96,4.98,4.93,4.86,4.94,4.98,4.86,t,3,3,0,0,1.95
22206538,2.02503E+13,3/15/25,107373505,12th,12/15/16,within an hour,100%,99%,t,,4,6,t,t,District 18,36.12678,-86.79089,Entire home,4,1,2,2,$255.00 ,3/18/18,2/16/25,4.94,4.95,4.97,4.91,4.92,5,4.8,f,4,2,2,0,1.16
22208797,2.02503E+13,3/15/25,85360355,StayLocal,7/22/16,within an hour,100%,99%,f,12 South,138,378,t,t,District 8,36.25431,-86.73357,Entire home,10,3.5,4,5,$164.00 ,12/29/17,1/21/25,4.89,4.92,4.71,4.92,4.91,4.84,4.84,f,134,134,0,0,2.78
22227229,2.02503E+13,3/15/25,52040414,Heather,12/22/15,within an hour,100%,100%,f,,1,1,t,t,District 16,36.10314,-86.74292,Entire home,4,,1,,,1/2/18,12/15/24,4.9,4.93,4.88,4.92,4.97,4.73,4.85,t,1,1,0,0,2.21
22244101,2.02503E+13,3/15/25,162540481,Melanie,12/13/17,within an hour,100%,100%,t,,1,1,t,t,District 21,36.15863,-86.81568,Entire home,7,2,3,4,$189.00 ,3/25/18,3/4/25,4.87,4.94,4.92,4.94,4.97,4.62,4.84,f,1,1,0,0,1.85
22264807,2.02503E+13,3/15/25,162696567,Nathan,12/14/17,within an hour,100%,100%,t,Greenwood,2,2,t,t,District 5,36.18541336,-86.75312805,Entire home,8,,4,,,1/2/18,12/1/24,4.88,4.9,4.86,4.98,4.98,4.84,4.8,t,2,2,0,0,1.68
22294279,2.02503E+13,3/15/25,127253435,Jessica,4/23/17,N/A,N/A,N/A,f,,3,3,t,t,District 17,36.12644,-86.75098,Private room in home,2,,,,,1/1/18,1/28/24,4.97,4.96,4.98,4.99,4.99,4.85,4.93,f,1,0,1,0,1.17
22295361,2.02503E+13,3/15/25,24241984,Patsy,11/27/14,within an hour,100%,100%,t,Downtown,15,59,t,t,District 19,36.1575,-86.76466,Entire condo,6,2,2,3,$354.00 ,1/7/18,3/10/25,4.87,4.88,4.87,4.77,4.87,4.94,4.79,t,14,14,0,0,0.59
22303367,2.02503E+13,3/16/25,14097556,Elizabeth And Ed,4/9/14,within an hour,100%,100%,t,,1,3,t,t,District 24,36.13684,-86.8393,Entire home,4,2,2,2,$221.00 ,2/19/18,12/8/24,4.98,4.98,4.95,5,4.98,4.98,4.88,f,1,1,0,0,1.48
22305826,2.02503E+13,3/15/25,150197381,Brock,9/11/17,within an hour,100%,94%,t,,1,4,t,t,District 6,36.19053,-86.73491,Entire guesthouse,2,1,1,2,$155.00 ,1/15/18,3/10/25,4.85,4.77,4.93,4.93,4.95,4.82,4.71,f,1,1,0,0,1.33
22308396,2.02503E+13,3/15/25,11845111,Shannah,2/1/14,within an hour,100%,100%,t,,1,1,t,t,District 15,36.15647,-86.71422,Entire rental unit,6,1,2,5,$83.00 ,6/9/18,2/24/25,4.82,4.8,4.79,4.94,4.95,4.87,4.82,t,1,1,0,0,3.65
22324981,2.02503E+13,3/15/25,101426897,Host Extraordinaires,10/26/16,within an hour,100%,100%,t,North Nashville,216,431,t,t,District 17,36.14579,-86.78645,Entire home,12,3.5,4,5,$425.00 ,12/28/17,11/10/24,4.87,4.91,4.75,4.91,4.95,4.83,4.84,t,189,189,0,0,1.08
22355536,2.02503E+13,3/15/25,41808362,David,8/18/15,N/A,N/A,100%,f,,1,1,t,t,District 16,36.099,-86.71948,Entire guest suite,3,,1,,,1/1/18,6/23/24,4.92,4.93,4.86,4.97,4.97,4.82,4.88,f,1,1,0,0,2.7
22389581,2.02503E+13,3/15/25,101426897,Host Extraordinaires,10/26/16,within an hour,100%,100%,t,North Nashville,216,431,t,t,District 5,36.18679,-86.74913,Entire home,10,,3,,,1/12/18,2/10/25,4.71,4.79,4.58,4.92,4.9,4.85,4.65,t,189,189,0,0,2.26
22411420,2.02503E+13,3/15/25,206006183,Drew,7/29/18,within an hour,100%,100%,t,Bordeaux Area,28,35,t,t,District 17,36.14391,-86.78408,Entire home,16,,8,,,7/18/18,3/3/25,4.96,4.96,4.89,4.97,4.97,4.99,4.86,t,26,26,0,0,1.43
22436356,2.02503E+13,3/15/25,160590417,Rick,11/29/17,within an hour,100%,100%,t,,1,1,t,t,District 15,36.1718,-86.6876,Entire home,4,1,1,1,$81.00 ,1/1/18,3/9/25,4.94,4.97,4.93,4.99,4.98,4.95,4.94,t,1,1,0,0,4.58
22464763,2.02503E+13,3/15/25,54483732,Matt,1/13/16,within an hour,100%,100%,t,,1,1,t,t,District 6,36.16921,-86.74914,Entire home,8,2,3,5,$117.00 ,2/19/18,2/24/25,4.96,4.96,4.95,4.97,4.98,4.92,4.91,t,1,1,0,0,3
22526172,2.02503E+13,3/15/25,165397037,Lindsey,1/2/18,within an hour,100%,98%,t,,1,1,t,t,District 15,36.17368,-86.68668,Entire guest suite,2,1,1,1,$92.00 ,1/19/18,2/16/25,4.94,4.98,4.96,4.99,4.98,4.94,4.91,f,1,1,0,0,3.86
22531145,2.02503E+13,3/15/25,21614026,Molly,9/21/14,within a few hours,100%,97%,t,,3,3,t,t,District 6,36.1852,-86.71456,Entire townhouse,4,1,2,2,$150.00 ,3/25/18,11/10/21,5,4.92,4.67,4.92,5,4.92,4.58,f,2,2,0,0,0.14
22532050,2.02503E+13,3/15/25,137482919,Chandra & Russ,6/28/17,within an hour,100%,98%,t,,1,1,t,t,District 7,36.19416,-86.70716,Tiny home,2,1,1,1,$118.00 ,2/19/18,3/9/25,4.97,4.98,4.99,4.99,4.97,4.94,4.93,f,1,1,0,0,5.94
22532182,2.02503E+13,3/15/25,165464155,Irma,1/2/18,within an hour,100%,100%,t,,1,1,t,f,District 17,36.13958,-86.77167,Entire rental unit,4,1,1,2,$143.00 ,3/5/18,1/2/25,4.92,4.95,4.95,4.98,4.99,4.95,4.88,t,1,1,0,0,4.21
22550820,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14269,-86.76374,Entire townhouse,16,,10,,,12/4/22,12/4/22,5,5,5,5,5,5,5,f,14,14,0,0,0.04
22567211,2.02503E+13,3/15/25,149498665,Deborah,9/7/17,within an hour,100%,100%,t,,1,1,t,t,District 8,36.23614,-86.72927,Entire guest suite,4,1,1,2,$108.00 ,4/21/18,3/1/25,4.87,4.87,4.85,4.96,4.97,4.83,4.88,f,1,1,0,0,4.93
22569739,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14456,-86.76271,Entire townhouse,16,3.5,5,12,$825.00 ,3/25/18,11/5/23,4.92,4.67,5,5,5,5,5,t,14,14,0,0,0.15
22616889,2.02503E+13,3/15/25,132857231,Michael & Vickie,5/31/17,within an hour,100%,97%,t,,2,2,t,t,District 15,36.16288,-86.6913,Entire rental unit,4,1,2,3,$101.00 ,1/15/18,1/1/25,4.97,4.96,4.97,4.96,4.97,4.94,4.95,t,2,2,0,0,2.28
22638095,2.02503E+13,3/15/25,11279036,Kelly And Aron,1/13/14,within an hour,100%,100%,t,,2,2,t,t,District 6,36.16853,-86.72621,Entire rental unit,5,,1,,,3/19/18,11/10/24,4.86,4.87,4.86,4.96,4.94,4.86,4.81,f,1,1,0,0,1.47
22654775,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14294,-86.76358,Entire townhouse,16,5.5,5,15,$687.00 ,4/1/18,10/25/24,5,4.89,5,4.94,5,4.83,4.89,t,14,14,0,0,0.21
22655043,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14502,-86.76418,Entire townhouse,16,5.5,5,11,$706.00 ,3/29/18,11/11/24,4.97,4.84,4.88,4.97,5,4.86,4.86,t,14,14,0,0,1.39
22703330,2.02503E+13,3/15/25,167417432,Cal & Steph,1/12/18,within an hour,100%,98%,t,Downtown,8,9,t,t,District 19,36.161526,-86.777115,Entire rental unit,6,1.5,1,3,$198.00 ,5/27/18,3/12/25,4.95,4.92,4.95,4.99,4.99,4.99,4.86,f,8,8,0,0,1.85
22703634,2.02503E+13,3/15/25,167417432,Cal & Steph,1/12/18,within an hour,100%,98%,t,Downtown,8,9,t,t,District 19,36.161274,-86.776978,Entire rental unit,6,1.5,1,6,$206.00 ,3/19/18,2/24/25,4.92,4.91,4.88,4.99,4.98,4.96,4.84,f,8,8,0,0,2.02
22734849,2.02503E+13,3/15/25,351901804,Sarah,6/25/20,within an hour,100%,100%,,Jones/Buena Vista,140,163,t,t,District 21,36.15597,-86.82172,Entire townhouse,12,3.5,4,16,$302.00 ,1/19/18,3/9/25,4.94,4.97,4.93,4.98,4.97,4.67,4.87,t,45,45,0,0,2.17
22752387,2.02503E+13,3/15/25,5147849,Nealy,2/19/13,within an hour,100%,99%,t,,1,2,t,t,District 6,36.17735,-86.74705,Entire home,4,,,,,2/16/18,3/12/25,4.95,4.95,4.88,4.89,4.88,4.95,4.88,t,1,1,0,0,6.08
22765877,2.02503E+13,3/15/25,54666206,Ellen,1/14/16,within an hour,100%,100%,f,,1,1,t,f,District 19,36.14652,-86.78825,Entire guesthouse,4,,,,,2/20/18,3/9/25,4.96,4.98,4.96,4.98,4.96,4.93,4.91,f,1,1,0,0,4.61
22770048,2.02503E+13,3/15/25,46656276,Dan,10/15/15,within an hour,100%,100%,t,,1,1,t,f,District 17,36.14034,-86.76522,Entire home,6,1,2,3,$137.00 ,2/19/18,2/24/25,4.96,4.97,4.95,4.98,4.99,4.77,4.95,t,1,1,0,0,2.89
22772121,2.02503E+13,3/15/25,16205480,Jackie,5/31/14,within an hour,100%,100%,t,,1,3,t,t,District 20,36.16478,-86.86412,Entire rental unit,4,1,1,1,$113.00 ,5/12/18,2/22/25,4.95,4.94,4.97,4.96,4.99,4.76,4.94,f,1,1,0,0,2.53
22793004,2.02503E+13,3/15/25,89186789,Karen,8/10/16,within an hour,100%,N/A,f,,1,2,t,t,District 32,36.04389,-86.62431,Entire home,8,2.5,5,5,$334.00 ,3/2/18,7/6/18,4.86,5,4.86,5,5,4.86,5,f,1,1,0,0,0.08
22795751,2.02503E+13,3/15/25,34316903,Derek & Lacey,5/26/15,within an hour,100%,100%,t,Midtown,10,12,t,t,District 17,36.14544,-86.78392,Entire home,12,3.5,4,9,$549.00 ,3/18/18,2/2/25,4.99,4.97,4.96,4.99,4.99,4.92,4.93,t,10,10,0,0,1.82
22817684,2.02503E+13,3/15/25,130144630,Crissy,5/13/17,within an hour,100%,96%,t,,1,2,t,t,District 13,36.14212,-86.70733,Private room in home,2,1,1,1,$62.00 ,5/25/18,3/9/25,4.89,4.92,4.8,4.97,4.93,4.84,4.81,t,1,0,1,0,1.47
22877835,2.02503E+13,3/15/25,169279984,Holly,1/22/18,within an hour,100%,98%,f,,4,4,t,t,District 10,36.37516,-86.73126,Entire rental unit,6,1,2,3,$113.00 ,2/19/18,3/9/25,4.99,4.99,5,4.99,5,4.95,5,t,1,1,0,0,1.23
22902972,2.02503E+13,3/15/25,31214940,Scott,4/14/15,within an hour,100%,71%,t,South Lake Tahoe,1154,1344,t,t,District 15,36.22039,-86.70483,Entire serviced apartment,4,,1,,,2/22/18,3/10/22,5,4.89,5,5,5,5,5,f,4,2,2,0,0.1
22924332,2.02503E+13,3/15/25,124392866,Violet,4/5/17,within an hour,100%,97%,t,Edgehill,2,2,t,t,District 19,36.17046,-86.7951,Entire home,4,1,1,2,$158.00 ,10/13/18,1/1/25,4.86,4.91,4.88,4.98,4.95,4.68,4.76,f,2,2,0,0,2.14
22925475,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14423,-86.76398,Entire townhouse,16,,8,,,11/16/18,9/12/21,5,5,5,5,4.83,4.83,4.5,t,14,14,0,0,0.08
22926660,2.02503E+13,3/15/25,169766893,Yancy,1/24/18,N/A,N/A,N/A,f,,1,3,t,f,District 6,36.17527,-86.74996,Entire townhouse,6,,3,,,1/21/19,11/12/19,5,5,4.91,5,5,4.87,4.96,f,1,1,0,0,0.31
22943063,2.02503E+13,3/15/25,34569620,Jake,5/30/15,within a day,75%,50%,f,Barclay Drive,2,6,t,t,District 17,36.13367,-86.78833,Entire home,11,,4,,,5/20/18,10/12/24,5,5,4.94,5,4.82,4.88,4.82,f,2,2,0,0,0.2
22960233,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14466,-86.76263,Entire townhouse,16,5,4,14,$808.00 ,6/10/18,9/25/22,5,5,4.92,5,5,4.92,5,t,14,14,0,0,0.15
23001203,2.02503E+13,3/15/25,206006183,Drew,7/29/18,within an hour,100%,100%,t,Bordeaux Area,28,35,t,t,District 5,36.19412,-86.77455,Entire home,16,7,8,27,$741.00 ,4/27/18,3/2/25,4.95,4.95,4.86,4.99,4.96,4.75,4.83,t,26,26,0,0,1.31
23003276,2.02503E+13,3/15/25,17145199,Brad,6/23/14,within an hour,100%,99%,f,,17,18,t,t,District 19,36.1763,-86.78302,Entire condo,4,1,1,3,$121.00 ,2/8/18,2/4/25,4.86,4.89,4.8,4.96,4.95,4.8,4.82,t,5,5,0,0,4.8
23016197,2.02503E+13,3/15/25,31214940,Scott,4/14/15,within an hour,100%,71%,t,South Lake Tahoe,1154,1344,t,t,District 15,36.22039,-86.70483,Entire serviced apartment,8,,2,,,3/11/21,3/11/21,5,5,5,5,5,5,5,f,4,2,2,0,0.02
23023261,2.02503E+13,3/15/25,43269998,Samuel,9/3/15,within an hour,100%,93%,f,,1,1,t,t,District 26,36.08369,-86.71806,Entire guest suite,6,,1,,,6/30/18,3/1/25,4.86,4.87,4.82,4.97,4.96,4.83,4.81,f,1,1,0,0,4.96
23038293,2.02503E+13,3/15/25,170961129,Mary,1/31/18,within an hour,100%,100%,t,,1,2,t,t,District 7,36.23095,-86.71219,Entire home,6,2,3,4,$334.00 ,2/19/18,2/16/25,4.93,4.93,4.93,4.98,4.98,4.89,4.82,f,1,1,0,0,1.89
23058254,2.02503E+13,3/15/25,92048148,Chad,8/26/16,within an hour,100%,100%,t,,2,2,t,t,District 18,36.13955,-86.81423,Entire loft,6,,3,,,2/11/18,6/10/24,4.98,4.96,4.97,4.99,4.98,4.95,4.91,t,2,2,0,0,1.63
23060442,2.02503E+13,3/15/25,171176713,Mercury,2/1/18,within an hour,100%,95%,,Downtown,16,17,t,t,District 19,36.15187,-86.78508,Entire loft,4,1,0,2,$181.00 ,2/18/18,2/16/25,4.83,4.93,4.89,4.92,4.94,4.95,4.77,f,10,10,0,0,3.4
23074190,2.02503E+13,3/15/25,10510097,Jaclyn,12/8/13,within an hour,100%,100%,t,Sylvan Park,2,2,t,t,District 24,36.14957809,-86.84490204,Entire home,4,1,2,2,$167.00 ,3/13/23,3/2/25,5,5,5,5,5,5,4.94,f,2,2,0,0,3.56
23085827,2.02503E+13,3/15/25,23194167,James,10/31/14,within an hour,100%,98%,t,,1,1,t,t,District 17,36.13596,-86.7831,Entire guesthouse,4,1,1,2,$157.00 ,2/25/18,3/9/25,4.94,4.92,4.94,4.98,4.98,4.83,4.79,f,1,1,0,0,3.07
23091861,2.02503E+13,3/15/25,158629193,Guy And Itay,11/13/17,within an hour,100%,100%,t,Chestnut Hill,29,30,t,t,District 17,36.14274,-86.76196,Entire townhouse,16,,4,,,7/18/21,5/1/22,5,4.89,4.89,5,5,5,4.89,t,14,14,0,0,0.2
23126738,2.02503E+13,3/15/25,138740269,Tim,7/5/17,within an hour,100%,100%,f,,2,2,t,t,District 5,36.19091,-86.76691,Entire home,10,2,3,5,$170.00 ,3/18/18,2/16/25,4.83,4.9,4.83,4.98,4.99,4.82,4.83,t,2,2,0,0,1.29
23144425,2.02503E+13,3/15/25,30995912,Jessica Joy,4/11/15,within an hour,100%,99%,t,Rutledge Hill,17,19,t,t,District 8,36.23360443,-86.73155212,Entire home,12,4.5,4,12,$389.00 ,2/7/18,3/9/25,4.91,4.91,4.78,4.98,4.99,4.91,4.85,f,13,13,0,0,3.39
23163718,2.02503E+13,3/15/25,18836861,Dru,7/24/14,within an hour,100%,100%,t,,1,5,t,t,District 18,36.141,-86.8155,Private room in guest suite,3,1,1,3,$96.00 ,3/6/18,2/16/25,4.94,4.93,4.94,4.98,4.95,4.96,4.87,t,1,0,1,0,2.73
23169939,2.02503E+13,3/15/25,34907687,Rina,6/3/15,within an hour,100%,99%,t,,8,8,t,t,District 18,36.13148,-86.7969,Entire home,2,1,1,1,$107.00 ,4/22/18,3/9/25,4.98,4.98,4.99,4.98,4.99,4.97,4.88,f,1,1,0,0,3.4
23182334,2.02503E+13,3/15/25,145808061,Zac,8/13/17,within an hour,100%,97%,t,,1,1,t,t,District 29,36.08677,-86.63203,Entire home,4,2.5,2,2,$120.00 ,2/26/18,3/2/25,4.98,4.97,4.88,4.99,4.97,4.89,4.86,t,1,1,0,0,2.16
23185782,2.02503E+13,3/15/25,71630755,Jackie,5/12/16,within an hour,100%,75%,f,,2,3,t,t,District 7,36.19662,-86.72585,Entire home,10,,3,,,4/8/18,1/3/25,4.94,4.97,4.89,4.98,4.97,4.85,4.87,f,2,2,0,0,2.15
23187033,2.02503E+13,3/15/25,172390939,James,2/8/18,within an hour,100%,99%,t,Melrose Heights,4,4,t,f,District 5,36.19507,-86.76257,Entire townhouse,8,3.5,3,3,$228.00 ,3/18/18,7/21/24,4.88,4.93,4.84,4.96,4.97,4.63,4.87,t,3,3,0,0,1.39
23220754,2.02503E+13,3/15/25,50211594,Madison,11/30/15,within an hour,100%,95%,t,,1,1,t,t,District 5,36.2051,-86.74023,Entire townhouse,4,2.5,2,2,$226.00 ,7/22/18,2/17/25,4.98,4.99,5,5,4.99,4.84,4.93,f,1,1,0,0,2.24
23306155,2.02503E+13,3/15/25,28196034,Dorinda,2/22/15,within an hour,98%,92%,,North Capitol,29,60,t,t,District 19,36.16252,-86.78431,Entire condo,6,1,2,3,$255.00 ,3/4/18,3/2/25,4.92,4.93,4.9,4.96,4.96,4.95,4.79,f,22,22,0,0,4.72
23321562,2.02503E+13,3/15/25,109904033,Colleen,1/4/17,within an hour,98%,62%,t,South Lake Tahoe,364,403,t,t,District 15,36.2192,-86.7043,Entire condo,6,,2,,,4/15/18,5/29/22,5,5,5,5,5,4.67,5,f,3,2,1,0,0.04
23322491,2.02503E+13,3/15/25,60934272,Travers,2/29/16,within an hour,100%,100%,t,Music Row,36,54,t,t,District 20,36.16058,-86.85305,Entire home,8,,3,,,10/8/18,9/2/24,4.93,4.92,4.9,4.94,4.88,4.75,4.76,t,21,21,0,0,1.33
23324285,2.02503E+13,3/15/25,171673582,Kathy And Mike,2/4/18,within an hour,100%,100%,f,,1,1,t,t,District 10,36.30238,-86.6804,Entire home,12,3,4,4,$463.00 ,4/22/18,2/23/25,4.93,4.85,4.89,4.96,4.96,4.87,4.85,f,1,1,0,0,0.55
23336988,2.02503E+13,3/15/25,171889707,Paul,2/5/18,N/A,N/A,100%,f,Jones/Buena Vista,1,1,t,f,District 21,36.18558,-86.80086,Entire townhouse,8,,3,,,2/25/18,5/6/24,4.92,4.96,4.91,4.98,4.9,4.62,4.86,f,1,1,0,0,2.12
23395469,2.02503E+13,3/16/25,154187612,Christina W,10/11/17,within an hour,100%,97%,t,,1,1,t,t,District 16,36.10196,-86.73428,Entire guest suite,4,1,1,1,$90.00 ,3/4/18,3/2/25,4.97,4.98,4.97,5,4.99,4.92,4.97,f,1,1,0,0,3.05
23399882,2.02503E+13,3/15/25,174468496,Camelia,2/20/18,within an hour,100%,100%,t,,1,1,t,t,District 6,36.18474,-86.74159,Entire loft,2,1,1,2,$130.00 ,4/9/18,2/16/25,5,5,4.99,4.98,5,4.98,4.98,f,1,1,0,0,5.8
23421373,2.02503E+13,3/15/25,330413872,Cat,1/24/20,within an hour,100%,100%,f,West End Park,11,21,t,f,District 18,36.13481,-86.80174,Entire townhouse,6,2,2,2,$138.00 ,4/1/18,11/29/24,4.7,4.76,4.73,4.83,4.82,4.97,4.67,t,7,7,0,0,1.04
23438404,2.02503E+13,3/15/25,119811037,James,3/8/17,within an hour,100%,98%,t,,4,4,t,t,District 19,36.17206,-86.78162,Entire condo,4,1,1,5,$120.00 ,4/6/18,3/15/25,4.73,4.76,4.77,4.9,4.86,4.76,4.77,t,4,4,0,0,2.39
23450038,2.02503E+13,3/15/25,11853210,Barbara,2/1/14,within an hour,100%,100%,t,,5,16,t,t,District 19,36.15119553,-86.7890625,Entire home,12,,4,,,3/25/18,1/15/25,4.97,4.95,4.99,4.98,4.96,4.87,4.88,t,1,1,0,0,1.54
23456146,2.02503E+13,3/15/25,45101594,Scarlett,9/25/15,within an hour,100%,100%,t,12 South,52,52,t,t,District 8,36.216343,-86.757698,Entire home,4,2,2,2,$120.00 ,4/23/18,8/20/24,4.95,4.93,4.95,4.99,4.99,4.69,4.82,t,50,50,0,0,0.88
23465051,2.02503E+13,3/15/25,75042140,Brittany,5/31/16,within an hour,100%,89%,f,Madison,1,1,t,t,District 8,36.24288,-86.73775,Entire townhouse,5,2.5,2,2,$122.00 ,3/26/23,10/21/24,4.96,4.96,4.92,4.85,4.92,4.92,4.96,f,1,1,0,0,1.08
23465991,2.02503E+13,3/15/25,280422695,Dawn,7/29/19,N/A,N/A,N/A,f,,1,1,t,f,District 19,36.16882,-86.79477,Entire home,7,2.5,3,4,$426.00 ,3/18/18,3/9/25,4.98,4.99,5,5,5,4.7,4.89,t,1,1,0,0,3.11
23468494,2.02503E+13,3/15/25,100052622,Stephan,10/17/16,within an hour,100%,100%,t,,1,1,t,f,District 25,36.097454,-86.818443,Entire home,5,1,2,5,$238.00 ,6/12/18,3/9/25,4.99,4.97,4.97,4.97,4.99,4.99,4.94,t,1,1,0,0,1.74
23480720,2.02503E+13,3/15/25,58574876,Wade,2/13/16,N/A,N/A,100%,f,,1,1,t,t,District 17,36.13332,-86.78113,Entire townhouse,8,3,3,3,$411.00 ,3/14/18,5/7/23,4.97,5,4.96,4.96,5,4.91,4.91,f,1,1,0,0,0.4
23496565,2.02503E+13,3/15/25,175453389,Randa,2/26/18,N/A,N/A,N/A,f,,1,1,t,t,District 5,36.17433,-86.76484,Entire condo,3,,1,,,,,,,,,,,,f,1,1,0,0,
23497586,2.02503E+13,3/15/25,175462044,Terry,2/26/18,within an hour,100%,100%,t,,1,1,t,t,District 17,36.13285,-86.76968,Entire home,10,2.5,3,3,$272.00 ,3/18/18,3/10/25,4.99,4.99,4.97,4.99,4.98,4.83,4.96,t,1,1,0,0,3.15
23503883,2.02503E+13,3/15/25,21614026,Molly,9/21/14,within a few hours,100%,97%,t,,3,3,t,t,District 6,36.18641,-86.71475,Entire townhouse,4,1,2,2,$171.00 ,5/4/18,10/28/24,4.88,4.92,4.82,4.93,4.96,4.85,4.83,f,2,2,0,0,1.87
